Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
CSF1R	PTPRD	1	MUT
CBL	NCOA3	1	MUT
KDR	WT1	1	MUT
STAG2	SMYD3	1	MUT
VEGFA	CRKL	1	CNA
CHEK2	PTCH1	1	MUT
EPHA3	SF3B1	1	MUT
ABL1	IRS2	1	MUT
FLT3	JUN	1	MUT
FGF3	TP53	1	MUT
KEAP1	SOX9	1	MUT
AMER1	SHOC2	1	MUT
BRIP1	STAT5A	1	MUT
IRS2	NTRK3	1	MUT
FGFR1	NSD3	1	CNA
BCOR	TRAF2	1	MUT
RASA1	SF3B1	1	MUT
ATR	SMARCA4	1	MUT
PREX2	KEAP1	1	MUT
ARID1B	IRF4	1	MUT
GNA11	PAX5	1	MUT
ERBB4	RASA1	1	MUT
GATA3	EZH1	1	MUT
CDKN2Ap14ARF	ETV6	1	CNA
PLCG2	RAD52	1	MUT
MPL	MYCL1	1	CNA
PTPRT	SMARCA4	1	MUT
ZRSR2	KDM6A	1	CNA
FAT1	SRC	1	MUT
ACVR1	MYCN	1	MUT
CREBBP	TNFAIP3	1	MUT
DDR2	HIST2H3D	1	CNA
AKT2	AXL	1	CNA
BRAF	EPHA3	1	MUT
CDKN2Ap16INK4A	CDKN2B	1	CNA
NCOR1	ALOX12B	1	CNA
GRIN2A	POLE	1	MUT
CIC	ZFHX3	1	MUT
YAP1	EED	1	CNA
BCL2	PMAIP1	1	CNA
DICER1	GRIN2A	1	MUT
PTPRT	MYCN	1	MUT
IRS2	FBXW7	1	MUT
PARK2	GREM1	1	MUT
ERBB4	IGF1R	1	MUT
PTPRT	MLL2	1	MUT
FGFR4	NOTCH3	1	MUT
HNF1A	UPF1	1	MUT
H3C14	MDM4	1	CNA
FLT3	KMT2B	1	MUT
HGF	POLD1	1	MUT
EPHA7	ATM	1	MUT
CIC	EZH2	1	MUT
ERBB4	AMER1	1	MUT
ALOX12B	MAP2K4	1	CNA
PTPRD	RET	1	MUT
NTRK1	PIK3C3	1	MUT
FGF19	MEN1	1	CNA
VTCN1	HNF1A	1	MUT
ATRX	ERCC4	1	MUT
BRCA1	MLH1	1	MUT
BARD1	TCF3	1	MUT
MDC1	EZH2	1	MUT
EPHA3	ATM	1	MUT
KDR	IRF4	1	MUT
SMAD4	XPO1	1	MUT
BRCA1	FAT1	1	MUT
HGF	NOTCH4	1	MUT
CSF1R	MPL	1	MUT
SF3B1	MET	1	MUT
RIT1	MDM4	1	CNA
FAT1	KMT2D	1	MUT
EPHB1	NTRK1	1	MUT
SMAD4	BCL2	1	CNA
ALB	MSH2	1	MUT
BARD1	JAK2	1	MUT
TAP1	FANCC	1	MUT
KMT2B	CTCF	1	MUT
ZFHX3	PIK3CG	1	MUT
NTRK1	EPHA5	1	MUT
NOTCH1	NTRK2	1	MUT
CD79B	STAG2	1	MUT
PTEN	PIK3C3	1	MUT
FAT1	DROSHA	1	MUT
NF1	FGF19	1	MUT
MAP3K13	TP63	1	CNA
FGF3	RPS6KB2	1	CNA
CSF3R	ASXL1	1	MUT
TERT	IDH2	1	MUT
PTPRD	ATM	1	MUT
PTPRT	POLE	1	MUT
FAT1	ARAF	1	MUT
TET1	RPS6KA4	1	MUT
NOTCH4	RPS6KA4	1	MUT
TERT	CCND3	1	CNA
MTAP	SMARCA2	1	CNA
AXL	MSH3	1	MUT
EP300	PRKD1	1	MUT
CDKN2Ap14ARF	CD274	1	CNA
SLX4	FLT1	1	MUT
MUTYH	ARID2	1	MUT
PIK3CG	HIST1H3A	1	MUT
PDCD1	KEAP1	1	MUT
FOXL2	MUTYH	1	MUT
KDR	RFWD2	1	MUT
KRAS	KEAP1	1	MUT
ACVR1	NOTCH4	1	MUT
NTRK1	FLT4	1	MUT
FLT3	NTRK2	1	MUT
FOXL2	ERBB4	1	MUT
ARAF	CTCF	1	MUT
BRCA2	PMS1	1	MUT
BTK	PIK3CG	1	MUT
BRCA1	PARP1	1	MUT
RET	CCDC6	1	SV
KIT	FLCN	1	MUT
NTRK1	HIST2H3D	1	CNA
NTRK1	PTPRT	1	MUT
MYCN	RET	1	MUT
MLL4	INPP4B	1	MUT
PAK7	CSDE1	1	MUT
TAP1	ATRX	1	MUT
SDHC	SETDB1	1	CNA
MAP2K4	IRF4	1	MUT
BRCA1	ATM	1	MUT
SDHC	HIST2H3D	1	CNA
MYCN	TAP2	1	MUT
FGF3	NCOR1	1	MUT
MYCN	TBX3	1	MUT
KDM5C	MTOR	1	MUT
POLD1	FBXW7	1	MUT
PTPRD	ERCC4	1	MUT
NOTCH4	INHA	1	MUT
ERBB4	TERT	1	MUT
EPHB1	MUTYH	1	MUT
GRIN2A	EPHA5	1	MUT
CDKN2A	DNMT3B	1	MUT
CDKN2Ap14ARF	CDKN2B	1	CNA
TP63	STAT3	1	MUT
BRAF	AMER1	1	MUT
FLT4	CXCR4	1	MUT
PREX2	STK11	1	MUT
NOTCH4	MITF	1	MUT
NF1	SDHA	1	MUT
KMT2D	TET1	1	MUT
IGF1R	CBFB	1	MUT
MGA	GSK3B	1	MUT
E2F3	ERBB3	1	MUT
SETDB1	H3C13	1	CNA
ARAF	CSF1R	1	MUT
MDC1	PIK3C2G	1	MUT
HGF	NCOR1	1	MUT
TCF3	INSR	1	CNA
ERBB4	CENPA	1	MUT
AGO2	MYC	1	CNA
ETV1	MTAP	1	CNA
PTPRT	FLT4	1	MUT
FAT1	CIC	1	MUT
MYCN	ERBB4	1	MUT
CSF1R	ATM	1	MUT
NCOR1	NSD3	1	CNA
PTPRT	EPHA5	1	MUT
MAPK1	PAK7	1	MUT
NF1	PBRM1	1	MUT
HGF	ARID1B	1	MUT
EPHA3	ERCC4	1	MUT
ARID1A	MALT1	1	MUT
ALK	NCOR1	1	MUT
PTPRT	PTPRD	1	MUT
EPHA3	CIC	1	MUT
PDCD1	PMS1	1	MUT
BCL2	SDHA	1	CNA
NOTCH3	TET1	1	MUT
PTPRT	NOTCH4	1	MUT
ESR1	DNMT1	1	MUT
ZFHX3	BRIP1	1	MUT
CTCF	LZTR1	1	MUT
BCOR	SHQ1	1	MUT
KEAP1	RFWD2	1	MUT
WHSC1L1	CUL3	1	MUT
KMT2D	HIST1H3B	1	MUT
BRCA2	KEAP1	1	MUT
EPHA7	FAT1	1	MUT
DIS3	MLL3	1	MUT
EPHA3	MLH1	1	MUT
FLT3	PHOX2B	1	MUT
MET	CDK6	1	CNA
SLX4	RB1	1	MUT
IRS1	JAK2	1	MUT
GRIN2A	ERCC3	1	MUT
INPPL1	CCND1	1	CNA
SLX4	GREM1	1	MUT
FOXA1	PRKD1	1	CNA
RAD52	RFWD2	1	MUT
ATR	HIST1H3G	1	MUT
NF1	ALB	1	MUT
NTRK3	CSDE1	1	MUT
IRS2	NOTCH4	1	MUT
MED12	RPTOR	1	MUT
BCL10	NKX2-1	1	MUT
EPHB1	PAK7	1	MUT
NCOR1	FGFR4	1	MUT
ZFHX3	BLM	1	MUT
ASXL2	MET	1	MUT
MSH3	NSD3	1	CNA
PIK3C2G	PTPRS	1	MUT
NTRK3	ARID2	1	MUT
CD79A	NCOA3	1	MUT
FOXL2	RASA1	1	MUT
NTRK3	MYOD1	1	MUT
EPHA7	SRC	1	MUT
FGFR4	NTRK3	1	MUT
TERT	PMS1	1	MUT
TSHR	ASXL2	1	MUT
INPP4B	MSH3	1	MUT
MDC1	ATRX	1	MUT
ERBB4	INPP4B	1	MUT
BRCA2	SDHB	1	MUT
KDM5C	MLL4	1	MUT
PIK3C3	PMAIP1	1	CNA
ZFHX3	KEAP1	1	MUT
NTRK3	REST	1	MUT
FAT1	LATS1	1	MUT
FUBP1	NOTCH1	1	MUT
EPHB1	SMARCA4	1	MUT
PIK3CA	LATS1	1	MUT
IRS2	FGFR4	1	MUT
KMT2D	BRD4	1	MUT
CD74	ROS1	1	SV
GRIN2A	NTRK3	1	MUT
FAT1	CXCR4	1	MUT
FGFR1	RICTOR	1	CNA
EPHA7	PIK3C2G	1	MUT
GRIN2A	BRCA2	1	MUT
SDHC	FBXW7	1	MUT
AXIN2	DNMT1	1	MUT
KDM5C	E2F3	1	MUT
TET2	IDH2	1	MUT
TP53	IL7R	1	MUT
APC	EIF4A2	1	MUT
IRS1	TBX3	1	MUT
KRAS	STAG2	1	MUT
NOTCH4	ARID1B	1	MUT
PIK3CG	MEN1	1	MUT
PTPRT	RARA	1	MUT
EPHA3	KDR	1	MUT
KDM5C	INPP4B	1	MUT
PTPRT	MLL3	1	MUT
KDM5A	CARD11	1	MUT
EPHA3	FLT1	1	MUT
LATS2	PRDM1	1	MUT
TP63	RB1	1	MUT
KMT2C	PIK3CB	1	MUT
MLL2	DIS3	1	MUT
BRCA1	MDC1	1	MUT
FLT3	NEGR1	1	MUT
MAP3K13	DNMT1	1	MUT
DNMT1	CARM1	1	CNA
PIK3C2G	REST	1	MUT
MDC1	PMAIP1	1	CNA
CDKN2Ap14ARF	PDCD1LG2	1	CNA
PAK7	EIF4E	1	MUT
HGF	TP53	1	MUT
SPEN	ID3	1	CNA
FGF19	PAK1	1	CNA
PRDM1	PNRC1	1	CNA
PREX2	DAXX	1	MUT
AGO2	DUSP4	1	CNA
ATR	PGR	1	MUT
EPHA3	FGFR3	1	MUT
EPHA7	KLF4	1	MUT
KMT2B	MAP2K1	1	MUT
SHQ1	PAX5	1	MUT
MAP2K1	RNF43	1	MUT
FAT1	DOT1L	1	MUT
EPHA7	FLT4	1	MUT
FGFR1	TOP1	1	MUT
TP53	CDK6	1	MUT
NBN	SHOC2	1	CNA
NTRK3	PAX5	1	MUT
PTPRD	FAM175A	1	MUT
BTK	STAG2	1	MUT
EPHA3	IRF4	1	MUT
PNRC1	SESN1	1	CNA
ATR	AMER1	1	MUT
GRIN2A	KMT2D	1	MUT
EPHA3	FAM175A	1	MUT
CDK4	MDM2	1	CNA
RIT1	MCL1	1	CNA
FLT3	ERBB4	1	MUT
PPP2R1A	CYLD	1	MUT
FGFR1	ERCC5	1	MUT
FLT4	MYD88	1	MUT
MAP3K13	EP300	1	MUT
NTRK3	KEAP1	1	MUT
BRCA1	GRIN2A	1	MUT
TERT	NKX2-1	1	CNA
DDR2	NSD3	1	CNA
INPPL1	PTPRD	1	MUT
PGR	DDR2	1	MUT
AKT2	TP53	1	MUT
FGF3	FGF19	1	CNA
ATR	FBXW7	1	MUT
LYN	TCEB1	1	CNA
CDKN2Ap16INK4A	CD274	1	CNA
EPHA7	SF3B1	1	MUT
TSHR	ARID1A	1	MUT
NOTCH4	FGFR4	1	MUT
PIK3C2G	KEAP1	1	MUT
BRCA1	FLT3	1	MUT
HGF	INPPL1	1	MUT
KMT2A	PARK2	1	MUT
EPHB1	POLE	1	MUT
INPP4B	MSH6	1	MUT
BRCA1	WHSC1	1	MUT
HGF	KIT	1	MUT
FAT1	FLT3	1	MUT
PTPRT	KMT2D	1	MUT
PIK3C3	MLL2	1	MUT
