Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
MGA	HIST1H3D	1	MUT
DNMT1	CARM1	1	CNA
IRS2	INHBA	1	MUT
EPHB1	EZH2	1	MUT
INPP4B	EIF4E	1	MUT
ERBB4	FOXL2	1	MUT
CSF3R	NOTCH3	1	MUT
MITF	SMO	1	MUT
IRS2	PTPRS	1	MUT
PIK3CG	ARID1A	1	MUT
PAK7	NOTCH2	1	MUT
INPP4B	SHQ1	1	MUT
CSF1R	TET2	1	MUT
CTCF	HRAS	1	MUT
PIK3CG	HIST1H3D	1	MUT
NBN	SHOC2	1	CNA
SHQ1	PAX5	1	MUT
FAT1	HNF1A	1	MUT
CSF1R	CBL	1	MUT
PDGFRA	ZFHX3	1	MUT
HGF	FOXL2	1	MUT
CDKN1B	RAD52	1	CNA
KMT2D	EP300	1	MUT
MAP2K4	CDKN2B	1	CNA
EPHA7	FAT1	1	MUT
FGFR4	FOXL2	1	MUT
PDGFRA	CTLA4	1	MUT
PDGFRA	DIS3	1	MUT
FLT3	PTPRS	1	MUT
FLT4	SESN2	1	MUT
MAPK3	DOT1L	1	MUT
NF1	JAK3	1	MUT
BCOR	ZRSR2	1	CNA
BTK	ZFHX3	1	MUT
TP53	EP300	1	MUT
MTOR	CD79B	1	MUT
BCOR	CSF3R	1	MUT
PIK3CG	KDM5C	1	MUT
IRS1	TSHR	1	MUT
ACVR1	MRE11A	1	MUT
PARP1	MLL2	1	MUT
CEBPA	TP53	1	MUT
PGR	PAK7	1	MUT
GSK3B	SOX9	1	MUT
MLH1	ASXL1	1	MUT
FGFR3	FGF3	1	CNA
MDC1	PTPRD	1	MUT
PALB2	CD79B	1	MUT
CARD11	CDKN2Ap16INK4A	1	CNA
NCOR1	MYD88	1	MUT
EPHB1	ATM	1	MUT
CYLD	PDGFRA	1	MUT
EPHB1	KMT2D	1	MUT
DDR2	HIST2H3C	1	CNA
AMER1	PPP2R1A	1	MUT
ERBB4	KDR	1	MUT
PGR	RICTOR	1	MUT
ARAF	DAXX	1	MUT
TBX3	HIST3H3	1	MUT
ARID1A	CBL	1	MUT
EPHA7	MYOD1	1	MUT
TP53	FBXW7	1	MUT
IL10	IKBKE	1	CNA
RET	ZNRF3	1	MUT
ERBB2	SMARCE1	1	CNA
NTRK3	PMS1	1	MUT
AGO2	PRDM14	1	CNA
ARID1B	MGA	1	MUT
PDCD1	SOS1	1	MUT
DNMT3A	EPHA3	1	MUT
WWTR1	PRKCI	1	CNA
MDC1	MTOR	1	MUT
ATM	TMPRSS2	1	MUT
BCL6	PRKCI	1	CNA
GNAS	RTEL1	1	CNA
FLT3	CYSLTR2	1	CNA
TP63	TP53	1	MUT
MTOR	KDM5C	1	MUT
BRAF	TSHR	1	MUT
NTRK3	EPAS1	1	MUT
GRIN2A	CDK8	1	MUT
BCL2	PDCD1LG2	1	CNA
TP53	PIK3CA	1	MUT
CDKN2B	CD274	1	CNA
SHQ1	ROS1	1	MUT
RUNX1	MED12	1	MUT
EPHA5	SYK	1	MUT
FAT1	FLT3	1	MUT
SOX2	TP53	1	MUT
ARID1A	EZH1	1	MUT
ARID2	PARP1	1	MUT
EPHB1	CREBBP	1	MUT
IRS2	BAP1	1	MUT
IRS2	HIST1H3H	1	MUT
ETV6	NSD1	1	MUT
ERBB4	SCG5	1	MUT
FOXL2	IRF4	1	MUT
RPS6KA4	TET1	1	MUT
SOCS1	MYOD1	1	MUT
CSF3R	INSR	1	MUT
SHQ1	MYOD1	1	MUT
APC	TET1	1	MUT
AKT3	RUNX1	1	MUT
INPPL1	PPARG	1	MUT
CENPA	ASXL2	1	CNA
ATR	MUTYH	1	MUT
EPHA3	VTCN1	1	MUT
PDGFRA	NOTCH4	1	MUT
PDGFRA	PTPRD	1	MUT
BRD4	MYOD1	1	MUT
NF1	SOX17	1	MUT
MYCN	PRDM1	1	MUT
KDM5C	EZH1	1	MUT
TP53	NOTCH2	1	MUT
ESR1	NOTCH3	1	MUT
APC	NOTCH4	1	MUT
RET	CUL3	1	MUT
MYC	NBN	1	CNA
HGF	FH	1	MUT
ERBB3	CDK4	1	CNA
BRAF	MUTYH	1	MUT
CDKN1B	KDM5A	1	CNA
NTRK2	PDGFRB	1	MUT
ATR	PGR	1	MUT
ERBB4	FUBP1	1	MUT
NFKBIA	FOXA1	1	CNA
EPHB1	NUF2	1	MUT
SOX2	PIK3R3	1	MUT
POLD1	MSH6	1	MUT
BRCA1	MYCN	1	MUT
WWTR1	PIK3CB	1	CNA
EPHB1	TP53	1	MUT
YES1	ATM	1	MUT
HGF	FUBP1	1	MUT
YES1	FAM46C	1	MUT
TP53	MLL	1	MUT
CREBBP	FUBP1	1	MUT
EPHA7	FLT4	1	MUT
RTEL1	CDKN2B	1	CNA
SMARCA4	SOX9	1	MUT
LZTR1	CCND2	1	MUT
NOTCH1	NTRK2	1	MUT
DDR2	HIST2H3D	1	CNA
PIK3C2G	DOT1L	1	MUT
IRS1	HIST1H3C	1	MUT
CDKN1A	VEGFA	1	CNA
ASXL1	GATA2	1	MUT
SDHC	HIST2H3C	1	CNA
CSF1R	ERCC4	1	MUT
RNF43	MAP2K1	1	MUT
AXIN2	GSK3B	1	MUT
HGF	PIK3C3	1	MUT
IL7R	SMO	1	MUT
SOX2	FGF4	1	CNA
SH2B3	AXIN2	1	MUT
ARID2	MUTYH	1	MUT
PPP2R1A	RET	1	MUT
FAT1	FLT4	1	MUT
TP63	EZH2	1	MUT
BRCA1	NF1	1	MUT
FGFR1	CTLA4	1	MUT
DDR2	POLD1	1	MUT
WT1	POT1	1	MUT
MITF	SHQ1	1	CNA
PDGFRA	PREX2	1	MUT
PDGFRA	PDCD1	1	MUT
FANCA	ESR1	1	MUT
MTOR	CSF1R	1	MUT
PIK3C2G	PDCD1	1	MUT
FAT1	MLL2	1	MUT
BRCA1	ATM	1	MUT
ETV6	TP53	1	MUT
MGA	CHEK2	1	MUT
ERBB4	EPHA3	1	MUT
MALT1	SMAD2	1	CNA
DCUN1D1	EPCAM	1	CNA
ERCC2	NTRK2	1	MUT
PTPRT	PTPRS	1	MUT
POLD1	TRAF2	1	MUT
MALT1	TCF3	1	MUT
ERBB4	NUF2	1	MUT
AKT1	BRAF	1	MUT
GNA11	RIT1	1	CNA
ARID1B	STAT5B	1	MUT
SETD2	GSK3B	1	MUT
EPHA5	CRKL	1	MUT
MYCN	EPHA3	1	MUT
FLT4	CXCR4	1	MUT
EPHB1	EPHA5	1	MUT
DNMT3B	HIST1H3B	1	MUT
BRCA1	EPHB1	1	MUT
SHQ1	RYBP	1	CNA
EPHB1	PDGFRB	1	MUT
FAT1	MGA	1	MUT
MTOR	INPPL1	1	MUT
POLD1	IGF1R	1	MUT
EP300	PRKD1	1	MUT
DDR2	H3C13	1	CNA
PTCH1	PRKD1	1	MUT
IRS2	FBXW7	1	MUT
CARM1	PTPRS	1	CNA
PMAIP1	SMAD4	1	CNA
KMT2C	TP63	1	MUT
EPHA7	PTPRT	1	MUT
STAT5B	SDHA	1	MUT
ESR1	BRD4	1	MUT
ARID1A	XPO1	1	MUT
KDM6A	GATA1	1	CNA
HGF	IRS1	1	MUT
MYCN	FUBP1	1	MUT
EPHA3	NOTCH1	1	MUT
ATR	PREX2	1	MUT
CDKN2B	IKZF1	1	CNA
HGF	NTRK3	1	MUT
MGA	POLE	1	MUT
FLT3	TAP2	1	MUT
IGF2	GLI1	1	MUT
ERBB4	TP53	1	MUT
RBM10	ATM	1	MUT
PARP1	MAP2K2	1	MUT
NKX3-1	SRC	1	CNA
CDKN2B	SDHA	1	CNA
ABL1	HGF	1	MUT
IGF1R	LZTR1	1	MUT
H3F3C	FH	1	MUT
NF1	PPP6C	1	MUT
NTRK3	EPHA5	1	MUT
CCNE1	DCUN1D1	1	CNA
RUNX1	TP53BP1	1	MUT
BCL6	CCNE1	1	CNA
PREX2	PMS1	1	MUT
PTPRD	ATM	1	MUT
LATS1	GLI1	1	MUT
AR	INHA	1	MUT
NF1	NTRK1	1	MUT
PAK7	AXIN2	1	MUT
GSK3B	MYOD1	1	MUT
SLX4	TP53	1	MUT
KMT2D	TSHR	1	MUT
ERBB3	E2F3	1	MUT
MGA	CSF3R	1	MUT
CSF3R	ASXL1	1	MUT
RECQL4	TCEB1	1	CNA
AXIN2	XPO1	1	MUT
CTCF	SPRED1	1	MUT
DUSP4	RECQL4	1	CNA
SDHC	PRKD1	1	CNA
INPPL1	TET1	1	MUT
AGO2	FGFR1	1	CNA
WHSC1	FGF19	1	CNA
EPHB1	INPP4A	1	MUT
JUN	AMER1	1	MUT
DDR2	EPHB1	1	MUT
EPHB1	CSDE1	1	MUT
TP53	TSHR	1	MUT
PAK7	HIST1H3C	1	MUT
CCNE1	EIF4A2	1	CNA
TP53	PARP1	1	MUT
FGFR4	NSD1	1	CNA
POLE	HIST1H3F	1	MUT
ATM	FAM46C	1	MUT
MTOR	PIK3R1	1	MUT
ARID1B	SH2B3	1	MUT
PTPRT	KMT2D	1	MUT
ARID1A	MALT1	1	MUT
SOX2	INPP4A	1	MUT
EP300	MAPK1	1	MUT
FLCN	UPF1	1	MUT
GRIN2A	PIK3C3	1	MUT
KMT2D	NCOR1	1	MUT
TET1	MLL2	1	MUT
CDKN1A	PIM1	1	CNA
EPHA7	FGFR4	1	MUT
PIK3C2G	PIK3C3	1	MUT
DICER1	PARP1	1	MUT
CDKN2Ap14ARF	PAX5	1	CNA
KIT	PTPRT	1	MUT
PTPRT	ESR1	1	MUT
EPAS1	TSC1	1	MUT
EPHB1	RICTOR	1	MUT
NFKBIA	PRKD1	1	CNA
ATM	FGF4	1	MUT
IRS2	MTOR	1	MUT
KMT2B	SDHD	1	MUT
ANKRD11	POLD1	1	MUT
NTRK2	INPP4A	1	MUT
ARID2	YES1	1	MUT
KDM5C	E2F3	1	MUT
AGO2	BCL6	1	CNA
LYN	NKX3-1	1	CNA
TP53	WT1	1	MUT
TET1	SESN3	1	MUT
AXL	BIRC3	1	MUT
KMT2B	MAP2K1	1	MUT
ATR	SMARCA4	1	MUT
AMER1	ESR1	1	MUT
MDC1	NCOR1	1	MUT
ACVR1	KMT2C	1	MUT
PRDM14	SESN2	1	MUT
MGA	ATM	1	MUT
IRS2	MDC1	1	MUT
MTOR	CSF3R	1	MUT
ARID1B	PTPRT	1	MUT
IRS2	TAP2	1	MUT
PREX2	DAXX	1	MUT
TP53	IDH1	1	MUT
TP53	PIK3CB	1	MUT
MAP3K1	TET1	1	MUT
EPHA5	DIS3	1	MUT
FGFR3	FGF4	1	CNA
KDM5C	TBX3	1	MUT
BRCA1	KMT2D	1	MUT
NTRK1	MLL2	1	MUT
KDM5C	PTPRS	1	MUT
INHA	FOXL2	1	MUT
RASA1	RNF43	1	MUT
PREX2	NTRK3	1	MUT
CD79A	TP53	1	MUT
KMT2D	STAT5A	1	MUT
DDR2	TP53	1	MUT
MAP3K13	CCND2	1	CNA
CCNE1	MEF2B	1	CNA
U2AF1	NKX2-1	1	CNA
DICER1	INPPL1	1	MUT
TP53	AMER1	1	MUT
DICER1	AMER1	1	MUT
ARID1A	U2AF1	1	MUT
FGFR3	TP53	1	MUT
BTK	STAG2	1	MUT
PGR	FAM58A	1	MUT
ANKRD11	KDR	1	MUT
TP53	IRF4	1	MUT
SMARCA4	MLL2	1	MUT
PIK3C3	PMAIP1	1	CNA
INPP4B	NF1	1	MUT
EPHB1	HOXB13	1	MUT
PIK3CG	SMO	1	MUT
KDM5A	CARD11	1	MUT
GRIN2A	ROS1	1	MUT
SDHC	H3C13	1	CNA
EPHA7	GNA11	1	MUT
ERBB4	CREBBP	1	MUT
SMARCA4	SPRED1	1	MUT
ARID2	PTPRD	1	MUT
FAT1	PTPRT	1	MUT
PIK3CG	INHA	1	MUT
PTPRT	BRAF	1	MUT
PTPRT	HIST1H3B	1	MUT
SOX2	PMS1	1	MUT
NCOR1	STAT5B	1	MUT
PIK3C3	IL10	1	MUT
ERBB4	MLH1	1	MUT
AXL	CASP8	1	MUT
ETV6	SHQ1	1	MUT
ARID1A	TET2	1	MUT
TP53	AXIN2	1	MUT
RECQL4	GNAQ	1	CNA
SETD2	ERCC3	1	MUT
KDM5C	DNMT3B	1	MUT
PTPRT	POLD1	1	MUT
U2AF1	NFKBIA	1	CNA
XPO1	MLL2	1	MUT
MCL1	H3C14	1	CNA
TBX3	SCG5	1	MUT
ERBB4	RBM10	1	MUT
KMT2A	PBRM1	1	MUT
LATS1	TGFBR2	1	MUT
FGFR1	PIK3C2G	1	MUT
GRIN2A	TSC1	1	MUT
PIK3C2G	MYOD1	1	MUT
TBX3	FUBP1	1	MUT
SDHA	CDKN2Ap16INK4A	1	CNA
PIK3CG	ATM	1	MUT
FANCA	RB1	1	MUT
RAD21	SMO	1	MUT
TOP1	AURKA	1	CNA
CIC	CHEK2	1	MUT
PTPRD	RAD50	1	MUT
DCUN1D1	FGF19	1	CNA
MGA	ESR1	1	MUT
INPP4B	ATM	1	MUT
NTRK1	MAP3K1	1	MUT
FLCN	NOTCH4	1	MUT
ALB	MSH2	1	MUT
SMO	NOTCH3	1	MUT
DICER1	GRIN2A	1	MUT
NCOA3	GNAS	1	CNA
BTK	CSF1R	1	MUT
IRS2	SOX9	1	MUT
MYC	PTPRS	1	CNA
NF1	CTR9	1	MUT
CIC	RPTOR	1	MUT
INPP4B	KMT2B	1	MUT
KMT2D	MAP3K13	1	MUT
NTRK3	WT1	1	MUT
DNMT3A	SLX4	1	MUT
PIK3C3	TCF3	1	MUT
KMT2D	JUN	1	MUT
ETV6	RPTOR	1	MUT
KMT2C	NTRK3	1	MUT
PRKCI	NFE2L2	1	MUT
EPHB1	CXCR4	1	MUT
LATS2	TET1	1	MUT
DOT1L	GNA11	1	CNA
NTRK1	HIST2H3D	1	CNA
TSHR	EP300	1	MUT
ERBB4	PRKD1	1	MUT
IRF4	SF3B1	1	MUT
KMT2A	ZFHX3	1	MUT
CARM1	MAP2K2	1	CNA
IRS2	PTPRT	1	MUT
EPHB1	FGFR3	1	MUT
DICER1	FAT1	1	MUT
AXL	NPM1	1	MUT
KIT	CRKL	1	CNA
FLT4	PTPRD	1	MUT
SH2B3	DIS3	1	MUT
ZFHX3	POLE	1	MUT
FLT4	HIST1H3G	1	MUT
PTPRD	ERCC3	1	MUT
ZFHX3	SOCS1	1	MUT
PDGFRA	TP53	1	MUT
STAT5B	ROS1	1	MUT
FLT3	NOTCH4	1	MUT
TSHR	TET2	1	MUT
EPHA7	NTRK3	1	MUT
EPHB1	MDC1	1	MUT
PTPRT	LATS1	1	MUT
ESR1	FBXW7	1	MUT
CSF1R	ZFHX3	1	MUT
HLA-B	CCND2	1	MUT
KMT2D	CUL3	1	MUT
NKX2-1	MYCL1	1	CNA
TCEB1	WHSC1L1	1	CNA
MYCN	PLCG2	1	MUT
TP53	MYOD1	1	MUT
KDM5A	INPP4A	1	MUT
TRAF2	ASXL1	1	MUT
EPHB1	PALB2	1	MUT
PAK7	MLL2	1	MUT
MAP3K1	NFE2L2	1	MUT
PLCG2	SMO	1	MUT
PDGFRA	ATM	1	MUT
FLT3	PREX2	1	MUT
GRIN2A	FAM46C	1	MUT
NOTCH4	SMO	1	MUT
PDGFRA	KMT2D	1	MUT
PRDM1	FYN	1	CNA
DNMT3A	EPHB1	1	MUT
ABL1	SDHC	1	CNA
STAT5B	GNAS	1	MUT
PARK2	RAD52	1	MUT
BRD4	MSH6	1	MUT
MGA	APC	1	MUT
FLT3	NTRK2	1	MUT
PTCH1	NPM1	1	MUT
FLT3	NEGR1	1	MUT
NCOR1	SMO	1	MUT
KRAS	FLT1	1	MUT
NUF2	FLT1	1	MUT
PGR	PARP1	1	MUT
PARK2	GREM1	1	MUT
SDHA	CDKN2Ap14ARF	1	CNA
CARM1	GNA11	1	CNA
PTPRT	IRF4	1	MUT
KIT	NTRK3	1	MUT
ASXL1	IGF1R	1	MUT
EPHA5	MPL	1	MUT
EIF4A2	MAP3K1	1	MUT
BCOR	TSHR	1	MUT
PRDM1	INPP4A	1	MUT
PPM1D	SPEN	1	MUT
NOTCH1	SMYD3	1	MUT
TET2	ASXL1	1	MUT
NTRK3	PBRM1	1	MUT
JAK2	BARD1	1	MUT
NOTCH4	FLT1	1	MUT
AMER1	ERBB3	1	MUT
ERBB4	IGF1R	1	MUT
FGF3	CRKL	1	CNA
AXL	PTPRD	1	MUT
NOTCH4	EPHA5	1	MUT
PTPRT	AMER1	1	MUT
CARD11	MTAP	1	CNA
ROS1	SDC4	1	SV
ARID2	NTRK3	1	MUT
PREX2	TBX3	1	MUT
KDM5C	YAP1	1	MUT
ABL1	NF1	1	MUT
PDCD1LG2	SMARCA2	1	CNA
AXIN2	NOTCH4	1	MUT
EPHB1	CD79B	1	MUT
KMT2D	GRIN2A	1	MUT
IRS2	RASA1	1	MUT
MDC1	ZFHX3	1	MUT
ACVR1	FLT3	1	MUT
PTEN	PIK3C3	1	MUT
DNMT3A	EPHA7	1	MUT
DNMT3A	NOTCH3	1	MUT
DCUN1D1	MYD88	1	CNA
FAT1	DROSHA	1	MUT
DNMT1	AXIN2	1	MUT
PTPRD	POLE	1	MUT
PIK3CG	LATS1	1	MUT
BCL6	EIF4A2	1	CNA
PDGFRA	PPM1D	1	MUT
MAP3K13	PTP4A1	1	MUT
RHEB	XRCC2	1	CNA
GRIN2A	GATA2	1	MUT
PDGFRA	BTK	1	MUT
NOTCH3	JAK3	1	MUT
FAT1	CRKL	1	CNA
HGF	FLT1	1	MUT
ABL1	ARID1B	1	MUT
DROSHA	TNFAIP3	1	MUT
INPPL1	WHSC1	1	MUT
PGR	AMER1	1	MUT
NUF2	MST1R	1	MUT
MYCN	TP53	1	MUT
FH	PTPRS	1	MUT
SDHA	JAK3	1	MUT
AXL	ERCC4	1	MUT
ABL1	DNMT3A	1	MUT
DNMT3A	TP53	1	MUT
BCL6	DCUN1D1	1	CNA
FGFR4	NOTCH3	1	MUT
NOTCH3	FGF3	1	MUT
IRS1	KEAP1	1	MUT
MGA	GSK3B	1	MUT
NSD3	MSH3	1	CNA
MTOR	AXIN2	1	MUT
ARID1B	ERBB4	1	MUT
KDM5C	PTPRD	1	MUT
GLI1	MDM2	1	CNA
BARD1	IL10	1	MUT
CTCF	SYK	1	MUT
DNMT1	ASXL2	1	MUT
CD274	CDKN2Ap16INK4A	1	CNA
EPHA3	MLH1	1	MUT
EIF4A2	B2M	1	CNA
KMT2D	CTCF	1	MUT
ERBB3	CBL	1	MUT
EGFR	CTNNB1	1	MUT
MGA	HLA-C	1	MUT
HGF	EPHA5	1	MUT
IRS2	TET1	1	MUT
FANCA	TET2	1	MUT
AURKA	GNAS	1	CNA
FAT1	NTRK3	1	MUT
FLT4	NPM1	1	CNA
CBL	MYOD1	1	MUT
PTPRS	GNA11	1	CNA
MTOR	TSHR	1	MUT
KDM5C	NTRK2	1	MUT
FLT3	PHOX2B	1	MUT
DOT1L	MAP2K2	1	CNA
RAC1	KLF4	1	CNA
PTPRT	JAK2	1	MUT
FAT1	IRS1	1	MUT
EPHA7	SRC	1	MUT
PIK3CG	GLI1	1	MUT
ERBB4	NTRK1	1	MUT
TP53	SUZ12	1	MUT
IGF1R	GSK3B	1	MUT
CSF3R	CD79B	1	MUT
WHSC1L1	NOTCH4	1	MUT
NF1	KMT2C	1	MUT
STAG2	DOT1L	1	MUT
CCNE1	CRKL	1	CNA
CYSLTR2	RB1	1	CNA
PIK3C2G	CREBBP	1	MUT
CEBPA	RB1	1	MUT
IRS2	PTPRD	1	MUT
ARID1B	IRS1	1	MUT
MTOR	POT1	1	MUT
LYN	PRDM14	1	CNA
ZFHX3	ATM	1	MUT
SPRED1	SCG5	1	CNA
TP53	RPS6KA4	1	MUT
PNRC1	SESN1	1	CNA
PIK3CG	EZH1	1	MUT
EPHA3	CDK6	1	MUT
DICER1	SMARCA4	1	MUT
PTPRT	CSDE1	1	MUT
EPHA7	CARD11	1	MUT
EPHA5	CHEK2	1	MUT
ERBB4	INPP4B	1	MUT
FAT1	SRC	1	MUT
DICER1	KEAP1	1	MUT
EPHA7	ERBB4	1	MUT
HNF1A	UPF1	1	MUT
BRCA1	FGFR3	1	MUT
ARAF	CSF1R	1	MUT
EPHA5	BRIP1	1	MUT
BRCA1	BRCA2	1	MUT
SOX2	NOTCH3	1	MUT
DDR2	PTCH1	1	MUT
STAG2	CD79B	1	MUT
PRDM1	BLM	1	MUT
IGF2	TRAF7	1	MUT
SDHC	FH	1	CNA
BCOR	SDHD	1	MUT
STK11	PDPK1	1	MUT
KDR	CD276	1	MUT
RET	KIF5B	1	SV
PDGFRA	AKT3	1	MUT
NBN	KEAP1	1	MUT
NTRK3	TGFBR2	1	MUT
NFKBIA	CRKL	1	CNA
MCL1	RB1	1	MUT
NOTCH4	TET2	1	MUT
MTOR	GATA2	1	MUT
STAG2	SMYD3	1	MUT
CBL	SMO	1	MUT
NTRK1	WT1	1	MUT
PDGFRA	PBRM1	1	MUT
INPP4A	CCND2	1	MUT
TP63	MYD88	1	CNA
WHSC1L1	TP53	1	MUT
IL7R	PIM1	1	MUT
U2AF1	GLI1	1	MUT
ERBB4	MLL2	1	MUT
PMAIP1	SMAD2	1	CNA
FAT1	INHBA	1	MUT
TET1	BRD4	1	MUT
H3F3C	RAD52	1	CNA
RTEL1	CDKN2Ap14ARF	1	CNA
FLT3	NTRK3	1	MUT
EPHA5	POT1	1	MUT
ARID1B	SESN2	1	MUT
PIK3CG	ZFHX3	1	MUT
DDR2	FAT1	1	MUT
CSF1R	ARID1A	1	MUT
NTRK1	AMER1	1	MUT
FGFR4	TSHR	1	MUT
EP300	CBFB	1	MUT
MDC1	PAK7	1	MUT
EPHB1	PTPRT	1	MUT
AKT3	FANCA	1	MUT
ERBB4	FLT3	1	MUT
AKT3	BARD1	1	MUT
ABL1	FGFR3	1	MUT
PAK7	RAD50	1	MUT
ATM	MLL2	1	MUT
INPPL1	SHQ1	1	MUT
PTPRT	MLL2	1	MUT
CBL	PIK3CD	1	MUT
PDGFRA	WT1	1	MUT
HGF	PHOX2B	1	MUT
ACVR1	KMT2D	1	MUT
NOTCH1	PBRM1	1	MUT
MAP2K4	IRF4	1	MUT
DICER1	MITF	1	MUT
PIK3CG	CDH1	1	MUT
SDHC	IKBKE	1	CNA
EPHA3	PARP1	1	MUT
RAD21	RAD51B	1	CNA
WHSC1L1	NOTCH3	1	MUT
CREBBP	PTPRD	1	MUT
EPHB1	FGFR4	1	MUT
PAK7	HIST1H3B	1	MUT
DUSP4	NKX3-1	1	CNA
TP53	FGF3	1	MUT
FAT1	KMT2B	1	MUT
KMT2C	IRF4	1	MUT
LYN	TCEB1	1	CNA
HGF	KEAP1	1	MUT
DUSP4	FGF3	1	CNA
ATM	NFKBIA	1	MUT
INPP4B	ERCC2	1	MUT
ARID5B	EP300	1	MUT
BCL2L1	PBRM1	1	MUT
MALT1	PMAIP1	1	CNA
APC	AXIN2	1	MUT
NTRK1	ASXL2	1	MUT
YES1	IKBKE	1	MUT
ERBB3	TMPRSS2	1	MUT
NF1	CDH1	1	MUT
DICER1	NF1	1	MUT
KMT2D	IL10	1	MUT
SOX2	MYD88	1	CNA
SMARCA4	WT1	1	MUT
NTRK3	ZFHX3	1	MUT
PTPRS	HIST2H3C	1	CNA
FOXA1	MYCL1	1	CNA
ZFHX3	HLA-A	1	MUT
JAK2	IRS1	1	MUT
KIT	BAP1	1	MUT
MYCN	NCOR1	1	MUT
HGF	PTPRD	1	MUT
AR	STK19	1	MUT
ARID1B	ERCC4	1	MUT
BTK	WT1	1	MUT
GATA1	ZRSR2	1	CNA
ZFHX3	NF2	1	MUT
KDM5A	RECQL	1	CNA
ARID1A	PMS1	1	MUT
CRKL	MAPK1	1	CNA
NKX2-1	FOXA1	1	CNA
HGF	NOTCH4	1	MUT
MTOR	EPHA3	1	MUT
PTPRT	FLT4	1	MUT
SMARCA4	MEN1	1	MUT
ARID1B	MDC1	1	MUT
NUF2	RIT1	1	CNA
IRS1	RTEL1-TNFRSF6B	1	MUT
DNMT3A	E2F3	1	MUT
ARID1A	EPAS1	1	MUT
MAP3K13	DNMT1	1	MUT
BRCA1	FAT1	1	MUT
MDC1	EPHA5	1	MUT
TP63	DCUN1D1	1	CNA
PIK3C2G	GSK3B	1	MUT
EPHA7	EPHB1	1	MUT
CREBBP	PTPN11	1	MUT
MLH1	RNF43	1	MUT
EPHB1	SMARCA4	1	MUT
LATS2	PDCD1LG2	1	CNA
PTPRT	GRIN2A	1	MUT
CCND3	PIM1	1	CNA
PGR	NRAS	1	MUT
KMT2B	TCF3	1	MUT
MGA	RNF43	1	MUT
POLD1	CDH1	1	MUT
MAP3K1	ASXL1	1	MUT
MYCN	RET	1	MUT
SDHC	MYOD1	1	MUT
ERBB4	PARP1	1	MUT
DICER1	RAD50	1	MUT
CSF3R	NOTCH4	1	MUT
ZFHX3	PBRM1	1	MUT
ERBB4	MRE11A	1	MUT
AR	TP53	1	MUT
TBX3	RAD52	1	MUT
MAP3K13	NSD3	1	CNA
DNMT3B	KRAS	1	MUT
FLT3	IKBKE	1	MUT
MYC	RHOA	1	CNA
FGFR1	RPTOR	1	MUT
KMT2A	NTRK3	1	MUT
PTPRT	PARP1	1	MUT
PTPRT	NCOR1	1	MUT
EPHA3	IRF4	1	MUT
TP53	FOXL2	1	MUT
EPHA3	INPPL1	1	MUT
FAT1	NTRK1	1	MUT
EPHA3	AMER1	1	MUT
PTPRT	TSHR	1	MUT
STK11	STAG2	1	MUT
NUF2	PRKD1	1	CNA
CIC	SMARCA4	1	MUT
NTRK3	SMARCA4	1	MUT
PAK7	SDHD	1	MUT
ZFHX3	FBXW7	1	MUT
JAK2	PDCD1LG2	1	CNA
VTCN1	HNF1A	1	MUT
PTPRD	TET1	1	MUT
PREX2	KEAP1	1	MUT
TP53	HIST1H3B	1	MUT
ABL1	MDC1	1	MUT
PTPRS	HIST2H3D	1	CNA
EIF4A2	KNSTRN	1	CNA
ERBB4	FANCA	1	MUT
NCOR1	CXCR4	1	MUT
SETDB1	RIT1	1	CNA
IRS2	PTCH1	1	MUT
FAT1	CD79A	1	MUT
SHQ1	CBL	1	MUT
CDKN2A	PRKCI	1	CNA
NTRK3	NTRK2	1	MUT
ALK	EML4	1	SV
TCF7L2	FGF4	1	MUT
HGF	MTOR	1	MUT
KIT	FLCN	1	MUT
MCL1	EPHA5	1	MUT
PTPRD	CTCF	1	MUT
EPHB1	PREX2	1	MUT
EIF1AX	RBM10	1	CNA
TET1	POLE	1	MUT
SDHA	TRIP13	1	CNA
EPHA7	SF3B1	1	MUT
IRS2	NTRK3	1	MUT
ERBB4	GRIN2A	1	MUT
KDR	IRF4	1	MUT
BCL2	SDHA	1	CNA
MLH1	MSH3	1	MUT
TRAF2	EP300	1	MUT
ARID1B	SPEN	1	MUT
TP53	KDR	1	MUT
ERCC4	KEAP1	1	MUT
MLH1	PRDM1	1	MUT
MCL1	SETDB1	1	CNA
SETDB1	MDM4	1	CNA
AKT2	MLL4	1	CNA
PREX2	SMARCA4	1	MUT
PIK3CG	HIST1H3A	1	MUT
FAT1	SMAD2	1	MUT
PIK3CG	NRAS	1	MUT
RASA1	CHEK1	1	MUT
EZH2	SOCS1	1	CNA
FANCA	MGA	1	MUT
KMT2D	SMARCB1	1	MUT
PDCD1	MST1R	1	MUT
TP63	EIF4A2	1	CNA
MEN1	FUBP1	1	MUT
XPO1	WT1	1	MUT
EPHA3	TSHR	1	MUT
LATS1	SETD2	1	MUT
KDM5A	MLL2	1	MUT
GATA3	PAK1	1	MUT
GRIN2A	CTCF	1	MUT
PIK3CG	TMPRSS2	1	MUT
RECQL4	TET1	1	MUT
PMS1	MLH1	1	MUT
IGF1R	CBFB	1	MUT
BRCA1	TP53	1	MUT
